ponumber,invoice_quantity,invoice_dollars,freight,risk_score
52483,77,1242.78,146.78,0.1005261548558898
32035,56,4221.28,122.73,0.10051338332249656
62332,13,685.36,53.5,0.10050784973520185
51545,21,77.91,71.9,0.10050712237825513
60617,8,372.24,65.45,0.10050616445361131
45017,17,340.51,35.9,0.10050446795235057
49201,75,5117.25,62.38,0.1004986760260416
65903,17,135.49,42.22,0.10049049257566936
86296,78,457.86,137.7,0.10049044292186549
29710,95,3392.45,127.14,0.10048632548527743
69843,9,444.6,56.5,0.1004747249060141
41794,8,334.4,38.3,0.10047371848849605
55966,10,406.7,80.07,0.10047084325468546
89875,10,182.5,61.38,0.1004655930683184
20369,12,402.6,91.3,0.1004640140417753
15073,11,476.63,36.79,0.10046095243197042
23598,7,475.65,46.73,0.10045469879676522
29795,74,5193.32,138.62,0.10045021832218862
80851,16,860.16,40.26,0.10044659562291063
67831,96,4944.0,88.93,0.10043532672753211
18562,97,2183.47,123.49,0.10041483778555907
61154,12,103.56,50.44,0.10041121968630018
80980,88,3764.64,144.68,0.10039244481993809
77319,43,3029.35,44.78,0.10038684840491911
22644,92,4098.6,72.22,0.10036994908516411
62475,59,4304.05,129.52,0.10035146041410088
46647,9,233.37,38.18,0.10034579864653688
52471,18,76.5,54.3,0.10034553498946804
76069,74,5236.24,137.69,0.10033200307040185
93327,94,1441.96,127.59,0.10032575620769674
45753,8,628.88,50.62,0.10032358358181813
33603,86,1233.24,134.53,0.10032278285350202
50021,9,154.8,59.66,0.1003190505141153
99466,72,1800.0,45.93,0.10031646363719285
19832,76,6079.24,99.63,0.10031511010408392
40509,98,4006.24,107.87,0.10031247388635223
37099,74,5713.54,85.99,0.10030473476460743
74455,10,527.2,37.62,0.10029849304057468
40716,9,678.42,71.65,0.10029542718593365
34512,8,371.68,70.89,0.10029374945131438
93634,91,5551.91,118.94,0.10029170741423313
62706,30,124.2,101.47,0.1002783790884084
81587,25,146.25,76.73,0.10026705558861408
53438,73,326.31,53.41,0.10025232427285535
68152,37,2681.02,130.12,0.10020752797790987
70068,11,272.14,76.48,0.1001933891688495
95147,89,760.06,101.83,0.10018317643594804
86538,94,3154.64,134.17,0.10015879394146253
50556,12,957.0,89.21,0.10015748334332371
92833,67,5232.03,64.49,0.10014764276309834
21629,78,6016.92,101.56,0.10014659049020838
39103,35,169.4,43.21,0.10014129364939162
14025,19,1473.07,36.93,0.10013953807934604
20560,95,4583.75,96.08,0.10013858267100874
51841,89,661.27,77.08,0.10013172450342836
90245,89,651.48,128.94,0.10011904051613707
54346,84,3764.88,147.07,0.10011629063427528
69228,24,89.04,86.66,0.1001109473317128
52778,86,6014.84,122.31,0.10009129282710508
99347,83,5876.4,121.22,0.10008750031587867
52910,96,1885.44,95.54,0.10007697832770816
18046,96,1658.88,125.26,0.1000765134130218
40711,50,3853.0,61.34,0.10007450045345768
33455,7,205.38,46.41,0.10005929271926135
84516,93,3477.27,131.28,0.1000356097986702
59576,77,4945.71,75.63,0.10003313649512532
75527,81,6097.68,96.35,0.1000316528571251
71094,10,302.9,77.0,0.10002862879250365
51311,66,4319.04,62.13,0.10002772274296616
79373,83,4980.0,65.84,0.10002761220951105
57788,97,3657.87,89.59,0.10001613432940161
38463,21,622.65,49.38,0.10000153980333891
94674,10,192.4,65.9,0.09998512707938892
58025,10,443.6,60.51,0.09996008015593652
88912,52,2910.96,51.06,0.09995092728288074
42062,66,4326.3,52.13,0.09994883197757823
56191,42,2867.76,44.79,0.09993740352635351
88618,62,4927.76,65.37,0.09993001460608475
74011,96,3632.64,129.47,0.0999290014621601
72055,52,3440.84,135.04,0.09992891811273932
15042,89,5388.95,96.96,0.09992702572038056
73601,89,4398.38,136.58,0.09992568073224241
80604,86,2282.44,71.85,0.09992548635372354
80021,60,4168.8,122.99,0.09992439785145472
92347,94,5197.26,108.94,0.09992102294305968
78531,87,4045.5,87.45,0.0999196060984419
74535,7,287.42,47.85,0.09991168609434137
15732,94,4955.68,93.52,0.0999035460191739
93383,33,145.53,50.51,0.09988908461590879
73330,88,1128.16,83.08,0.0998762480451115
40978,91,1450.54,71.7,0.09985633208424188
24442,98,2409.82,108.47,0.09985376995599511
56462,89,5504.65,86.53,0.09982502295435694
15749,72,5731.2,110.57,0.09980973669118322
77487,32,2223.36,115.43,0.09979748272894638
35498,8,426.96,47.79,0.09979164782333666
62224,75,2506.5,153.57,0.09978910065991198
94631,8,402.96,41.78,0.09977228930106813
29375,89,4763.28,126.12,0.09976567325101227
26413,37,456.95,36.13,0.09975400180597015
73864,22,237.6,88.15,0.0997534518459383
54490,95,1679.6,111.27,0.09975336637919086
51197,7,520.45,59.43,0.09975121559615979
20122,96,1794.24,124.92,0.09973747072276001
71866,60,2118.6,51.03,0.0997323241866098
41290,80,4501.6,142.54,0.09973028724589142
17224,95,2463.35,82.45,0.09972345056817
43081,7,337.05,53.28,0.09970166449179699
77061,69,5250.21,73.68,0.09970089948754263
81285,14,919.24,40.36,0.0996802555983265
69682,21,367.71,39.59,0.09967891469716071
16275,7,242.27,52.1,0.09966217228343476
63352,30,186.0,40.68,0.09965080018286775
56255,91,1789.06,124.57,0.09964917316737147
89014,91,4233.32,114.74,0.09963987379041025
14016,91,5187.0,86.39,0.09962371275551879
87054,69,5423.4,73.78,0.09962207717202028
38766,89,1593.1,127.28,0.0996123396737458
81627,94,3047.48,134.01,0.09959167529593059
40328,82,2818.34,47.4,0.09958852060832761
62310,14,79.66,49.72,0.09958208998228227
43577,98,3460.38,87.88,0.09957938403345366
77012,79,5521.31,77.32,0.09956851436665833
56164,84,5714.52,106.86,0.09955534414647754
62123,30,589.2,34.85,0.0995526445206107
36692,13,207.87,38.91,0.0995425412090031
65187,93,1181.1,102.36,0.09953788003941573
39198,97,3341.65,107.68,0.09952141803883702
90442,29,2059.29,115.69,0.09951934877432492
49273,33,105.93,98.02,0.09951362372402771
32239,86,1063.82,136.28,0.0994967471221691
34301,89,5285.71,77.11,0.09948745999195936
54539,10,799.9,38.63,0.09948612921023257
36291,19,111.15,89.7,0.09948457363694929
56051,12,109.32,70.35,0.09948291765742637
93140,87,3501.75,62.22,0.09947763979062144
95570,8,536.16,39.75,0.09947287684586399
97734,8,452.08,64.77,0.09946380683082508
94720,97,3254.35,125.46,0.09946140607121941
74499,15,85.35,52.18,0.0994508276647651
50845,26,125.84,46.38,0.09943844418782576
85330,10,610.1,38.72,0.09942117843880145
47341,13,334.88,99.64,0.0994192127773777
92265,11,672.1,73.83,0.09941804001940611
22837,80,5816.0,94.26,0.09940761624273212
40913,84,4671.24,141.58,0.09940106038262309
30861,9,223.92,55.6,0.09939230462150227
85643,86,400.76,71.93,0.0993909772325883
49731,60,1061.4,148.61,0.09938961453141969
17526,14,739.62,72.07,0.0993800260012311
70895,85,333.2,99.57,0.0993685726025179
32797,95,1068.75,107.75,0.09936511868746865
14422,98,2714.6,88.58,0.09934656457333316
57171,64,4669.44,128.7,0.0993454699736812
29481,24,471.36,39.87,0.09933927167873696
91114,96,1414.08,119.05,0.09933842806660415
30983,85,5688.2,107.88,0.09933568363377623
10378,80,3467.2,55.98,0.09932182076989761
60058,93,1871.16,71.37,0.09930943450727864
73430,11,502.48,37.49,0.0992972599002824
19519,23,414.92,33.42,0.09929709719309368
48833,22,434.94,113.25,0.09929427552366299
12114,9,654.3,54.16,0.09928626172047626
23855,91,3886.61,120.56,0.0992739267042453
86297,92,712.08,90.49,0.09927311488567746
86687,77,5500.88,132.77,0.0992658574538685
33207,10,580.4,64.0,0.0992581215093906
84362,19,80.56,70.22,0.09925730592007201
92843,80,5843.2,93.22,0.09923777529501479
99175,97,3853.81,94.82,0.09922326080855277
72524,82,4408.32,66.02,0.09921459538126948
63600,96,4163.52,83.66,0.09921457703226957
36340,10,503.7,47.32,0.09920168058365363
80903,10,117.9,53.4,0.0991949703063664
39640,81,6087.15,103.34,0.09919347419300702
24255,12,936.0,88.44,0.09919028860565211
19767,15,97.35,71.2,0.09917160611068937
34641,97,4206.89,100.73,0.09915671808533039
39432,14,784.84,41.61,0.09915331082861742
86266,76,5937.88,118.58,0.09914932924265103
87299,77,5541.69,78.42,0.09914823614494621
55370,95,1362.3,98.72,0.09914205688404812
16721,61,1527.44,46.63,0.09913610201098216
53627,10,605.5,39.87,0.09912999333633031
46718,90,5934.6,102.81,0.09912724203901142
30740,14,625.24,37.06,0.09910735633118888
70128,25,196.0,39.4,0.0990756828870091
15579,82,5572.72,133.74,0.09906822235741085
70353,11,386.98,38.03,0.0990654443430175
32872,97,3277.63,111.41,0.09904111375682899
82906,11,713.68,63.34,0.09903348948084355
79192,8,321.6,42.7,0.09899717564708994
68473,16,71.2,53.22,0.09899527117186413
76327,40,128.4,104.55,0.09898161253767768
49294,78,839.28,140.33,0.09896072865758664
61923,26,440.7,121.61,0.09895262700807249
56306,9,187.83,51.52,0.09893902633857275
98516,18,143.46,61.58,0.09893334639651617
72318,97,2305.69,94.37,0.09891684087224267
20393,53,225.25,96.61,0.09891151116798629
15422,8,562.32,41.65,0.09888749937006756
28892,46,3016.22,48.58,0.09887754631810243
83973,32,1530.88,127.28,0.09887408170465263
47350,12,95.64,53.39,0.0988679343484562
69594,91,911.82,126.73,0.09885223900950463
31303,89,6051.11,109.74,0.09885160765513706
28475,12,84.48,62.2,0.0988283955558958
53861,8,427.52,40.07,0.09882615201557013
12810,8,234.72,53.7,0.09882541200371592
20152,80,6022.4,99.88,0.09880398630624979
20267,97,2210.63,121.34,0.09880257818371446
55087,92,1917.28,70.09,0.09879372460602803
46861,65,5090.8,73.06,0.09879172201809454
88290,10,379.5,57.14,0.09878957318070886
71211,10,400.7,79.8,0.09878610501308782
55182,93,5628.36,117.45,0.09875328321688044
59571,78,2959.32,150.67,0.09873430308407381
97777,28,100.52,52.98,0.09873196188311334
89177,17,217.94,90.78,0.09870949331254224
94397,48,2372.16,36.64,0.09870497683667129
17760,28,146.44,73.6,0.09869917980377572
61137,74,5213.3,61.16,0.09869429871368551
61955,9,685.98,38.1,0.09867999841136901
32652,10,181.4,40.23,0.09867761606576063
28797,92,2491.36,141.1,0.09867738914432019
17685,32,1955.2,109.64,0.09865383876646397
50994,90,4809.6,122.58,0.09861709509768873
34087,11,247.06,37.74,0.09859646381989617
37199,7,416.29,44.85,0.09857974151308657
83307,11,114.95,45.01,0.09857838440148639
46531,19,491.72,109.93,0.09856926186148388
79983,66,1065.24,149.37,0.09856128038326051
50839,11,813.45,83.46,0.09855802617216265
22754,8,583.68,51.1,0.0985565697908521
37610,25,640.25,41.91,0.09854751409558236
87703,9,439.92,36.45,0.09854410533309864
67719,88,5768.4,82.27,0.0985428076558665
67728,78,5987.28,94.73,0.09854032513816766
96695,81,5538.78,134.55,0.09853303028646741
64075,7,500.5,46.06,0.09852711427711672
67500,93,5429.34,119.58,0.09851330331854867
30137,22,117.7,59.13,0.09850714655178473
85429,43,3407.75,40.91,0.09848300062053723
19291,8,186.24,60.42,0.09848095909275337
10051,10,290.0,45.3,0.09846883209452016
11503,98,3957.24,107.93,0.09846594956751549
24080,13,948.35,47.43,0.09846399121998445
29552,68,731.68,139.59,0.09846349427124398
95634,81,6080.67,99.51,0.09845725350557422
87323,76,5174.84,139.41,0.09844985597214906
93536,93,2040.42,83.63,0.09844208327353282
70288,83,4911.94,131.25,0.09843082480992503
74899,12,726.6,37.6,0.0984208598357864
30246,93,3271.74,115.83,0.09842058091963618
36044,70,4900.0,72.76,0.09842038779136185
93436,85,551.65,136.06,0.09841874635248832
70613,11,601.15,37.85,0.09841452556325914
66909,96,1868.16,91.48,0.09841089896208693
91728,21,286.02,72.23,0.09840513474643683
90101,91,2355.08,134.42,0.09838099130098124
44248,11,709.83,40.79,0.09836033165420931
79413,75,4627.5,133.97,0.09835875935092936
74222,92,3075.56,72.78,0.0983502133837672
51705,67,3738.6,48.42,0.09834074900179425
15814,8,524.56,48.22,0.09833415148028735
30726,89,930.05,85.7,0.0983297881708325
20151,86,1145.52,128.48,0.09832593890628542
88775,88,2549.36,64.52,0.09830642643407715
98445,10,679.5,43.09,0.09829565808350108
70199,82,5735.08,125.6,0.09829269617115582
36959,97,2516.18,116.26,0.09829196729483575
16283,95,3990.95,84.2,0.09828416921451258
83033,81,5636.79,129.91,0.09828070042113929
59433,91,2451.54,138.05,0.09827045793424233
58085,93,5738.1,102.32,0.09827007997110603
87225,89,319.51,95.03,0.09826873302189527
53182,21,404.67,50.44,0.09826183982193776
65925,10,778.9,65.71,0.09822823134807605
59669,82,6009.78,121.11,0.09822135130581076
86233,8,630.4,47.36,0.09821651543545074
53512,8,536.88,40.65,0.09820470031767554
83009,67,2842.14,146.16,0.09820043165669744
47246,52,3761.68,49.79,0.09819948840569716
10321,22,229.9,39.43,0.09819906833283408
22925,28,315.0,113.14,0.09819736045661588
47888,85,5336.3,133.59,0.09819285796235805
19908,75,5078.25,103.82,0.0981920861169465
96491,82,3944.2,137.63,0.09819110774831491
45287,91,590.59,106.98,0.0981864480947659
23135,22,206.8,102.08,0.09818009320236815
49361,37,135.79,89.14,0.09817941693636142
36658,90,5838.3,116.8,0.09817810948773718
68200,72,5094.0,135.94,0.09817787553359617
41626,14,65.94,55.47,0.09817750408500925
29420,21,67.41,63.34,0.09817709675438123
72219,92,873.08,123.74,0.09817391850198759
24072,95,3777.2,75.95,0.09815719102031724
80278,8,178.32,49.28,0.09814796801105936
52523,7,448.56,47.71,0.0981325463112949
56528,12,815.88,44.33,0.09811670964407017
96317,84,5580.96,74.38,0.09810958697583297
61564,9,601.29,58.67,0.09810771752849155
68504,38,2131.42,122.4,0.09810457747016686
41881,13,223.6,77.47,0.09808601953662559
73176,82,5863.0,80.97,0.09808529688174213
84777,88,3813.92,65.03,0.09807430718072113
62620,92,5861.32,100.62,0.09806746224762791
62680,40,342.8,41.74,0.09806430449108822
40439,92,4969.84,110.04,0.09806418843824045
22188,98,2509.78,92.8,0.0980546855724537
21383,93,4587.69,115.0,0.09804875985242292
90395,13,717.6,39.1,0.09804684268044443
49263,21,203.91,48.45,0.09804515812351157
60710,79,5534.74,133.97,0.09803817001150404
49870,76,1392.32,154.41,0.0980351259173335
58871,58,208.22,53.42,0.09803125071241375
20929,27,2109.51,114.42,0.09802955994692651
77970,12,803.04,37.13,0.09802820057022016
81319,80,5200.8,100.97,0.09801756285858806
57236,84,4662.84,70.59,0.0980130255516092
46234,94,3648.14,124.81,0.09801110228380151
60358,14,605.78,35.05,0.09801016443650766
16159,15,220.2,44.94,0.09798358322561308
74075,81,5731.56,86.54,0.09797998952219224
14186,11,151.03,51.06,0.09797924994676396
99359,72,5676.48,79.05,0.0979583265496232
21054,67,3988.51,68.84,0.09795748116864077
38448,23,1165.87,35.31,0.0979510070818463
21891,12,641.52,40.53,0.09794715135369356
75158,93,4002.72,74.17,0.09793179038645419
21796,21,111.72,48.39,0.09793163022179006
61731,12,383.64,83.0,0.0979116204988239
78083,96,5301.12,109.69,0.09789582136390647
56470,24,1330.08,34.38,0.09789563418362167
68088,81,645.57,58.29,0.09788778183049636
68779,93,3906.93,73.92,0.09786697595380266
73051,22,1702.8,112.09,0.09786233908309655
29630,78,5827.38,89.26,0.09785756899361672
44194,49,3775.94,48.21,0.09785724952754798
16213,76,5728.88,108.9,0.09783035529025516
77468,17,1269.05,94.6,0.09782230793240708
17974,92,433.32,108.79,0.09782023718880375
86964,84,6043.8,111.18,0.09781773885749599
65288,12,444.84,45.79,0.09781598419706047
99642,89,551.8,79.92,0.09781024747863046
31681,13,892.06,37.36,0.09780465393075582
36889,34,2112.42,128.24,0.09778473805239339
81947,92,441.6,90.9,0.09777138765945291
55946,8,159.76,52.07,0.09776769960840564
32055,88,470.8,105.01,0.09776170281723187
70801,53,277.19,118.11,0.09775191957233269
64827,92,929.2,118.38,0.09774462306679091
14778,12,826.2,90.39,0.09774262604951225
58491,74,922.78,125.13,0.09772875101535243
54748,96,5078.4,107.13,0.09772510229455034
68664,96,2073.6,127.65,0.09772202551171216
14700,80,4762.4,132.65,0.09771784073131067
70933,87,2237.64,65.62,0.09771686495466737
37670,95,1237.85,109.25,0.09769649369864103
32336,30,119.4,50.73,0.09769501377028458
84776,61,4199.85,133.97,0.09768950746092685
13073,86,4914.04,132.99,0.09767633856519459
88940,65,4349.15,56.61,0.09766972483072676
74213,8,163.84,56.13,0.09766531946356412
62832,7,261.94,45.39,0.09766397286222533
75322,83,4213.08,120.53,0.0976580396108335
97036,8,373.92,49.29,0.09765607701820002
38140,40,194.4,95.06,0.09765072538798811
56646,80,5567.2,86.53,0.09765049840235619
85058,13,99.58,67.35,0.09763716317512988
36444,8,231.76,47.87,0.09762852741961513
88540,8,262.72,64.08,0.09762792634515416
67248,22,106.92,89.06,0.09761732250711433
48092,76,6047.32,116.09,0.09761125376425331
46545,97,2665.56,85.27,0.09759605286047442
62681,89,4299.59,77.87,0.09759584758135424
99063,70,5404.7,77.1,0.09759510907504479
85836,95,4484.0,98.61,0.0975865322847003
57290,74,937.58,142.87,0.09757972538477434
38808,34,260.44,55.83,0.09757920096333178
15843,96,4258.56,101.23,0.09757849053290904
47364,10,247.4,60.61,0.09757059931761915
13337,10,571.8,55.52,0.09756766160395243
82508,7,309.05,43.71,0.09756742448593388
22778,9,316.26,46.65,0.09756706185118039
47427,95,4942.85,117.78,0.09756549331333227
68434,85,5530.1,103.03,0.09755361483552903
22027,9,358.29,76.47,0.0975502330980014
82520,12,453.36,88.15,0.09753653411817101
27159,92,1590.68,85.88,0.09753216315136073
83751,9,504.18,39.01,0.09752294414218834
50909,10,627.8,39.72,0.09750986347697661
69892,11,296.34,44.0,0.0975024058164903
39632,53,190.27,55.37,0.09749898079016951
40720,87,510.69,71.74,0.0974973230308186
12248,91,1166.62,132.01,0.09747853858535876
83498,80,5720.0,102.7,0.09747732822234947
47213,51,2520.42,43.97,0.0974772595899505
74557,90,1325.7,129.51,0.09747377732929802
70990,14,631.4,95.92,0.09747219557896554
25405,10,398.0,73.27,0.0974688319896129
59763,12,306.12,78.65,0.09746545452680365
74322,84,5376.84,130.34,0.09746004906650037
40671,93,1576.35,127.97,0.09743691990396441
49127,12,396.12,39.77,0.09742658129706591
79417,10,420.8,82.48,0.09741378049901755
82894,23,170.89,96.31,0.09740500635644092
80564,19,127.49,87.38,0.09740294545355423
25067,87,4309.98,123.69,0.09740118234137049
79852,93,2518.44,135.35,0.09739934667785587
62443,75,4627.5,137.97,0.09739180372526063
69922,36,2676.6,118.37,0.09738966544289865
19781,46,229.08,120.69,0.09737342772201381
57957,77,5685.68,107.59,0.09736992487233992
80066,91,4478.11,89.83,0.09736029528025206
80827,78,666.12,112.32,0.0973518501838409
59915,8,609.12,59.83,0.09734698553019264
32482,11,357.17,72.47,0.09734262590600605
52858,71,5643.08,120.51,0.09733764403386738
99497,47,3303.63,56.23,0.09733338487570417
72862,13,146.38,78.31,0.09733128787828085
71888,13,96.46,53.17,0.0973150030281581
52540,94,4138.82,127.28,0.09730658000350297
65399,22,258.28,38.96,0.09730346005745845
20599,7,403.55,57.31,0.09729861697730985
72464,45,2975.4,52.74,0.09729022118047442
34922,11,139.37,51.93,0.09728358608969248
97006,49,2714.6,138.53,0.09727800981470561
36801,68,3627.12,66.11,0.09727325445270595
44449,85,1603.1,151.41,0.0972589947593975
20031,48,239.04,114.29,0.09724602607161371
14667,93,4838.79,83.91,0.09723212129805824
42006,8,200.56,49.86,0.09722603673998678
11915,44,337.04,42.94,0.09721646425138622
68604,89,697.76,123.18,0.09719136233270165
40038,96,3820.8,114.37,0.09719081475094463
36531,71,1360.36,44.09,0.09718895975146129
31352,21,101.64,64.97,0.0971857571208184
83977,80,5716.0,82.86,0.09716821618776737
23871,92,666.08,107.62,0.0971551034728785
45242,84,356.16,100.99,0.09714243960970961
68347,27,643.41,34.09,0.09713688789437398
91889,22,125.18,45.88,0.09712829190466628
88687,36,114.48,61.53,0.09712472892377162
19841,7,278.74,57.68,0.09707371953257571
54952,33,153.78,45.46,0.09706573367639051
20580,76,5836.04,116.5,0.09706521621820247
51370,37,157.25,53.02,0.09705160818186931
91810,93,809.1,87.59,0.09704504360144617
27767,87,5812.47,98.91,0.0970376789431505
70538,51,1711.56,151.05,0.09701723438187043
58233,7,196.42,54.7,0.09701705349910841
66209,65,3242.2,47.67,0.09699641033562147
18330,9,600.3,69.94,0.09699526888224455
87866,12,402.72,89.3,0.09698447841859849
13886,92,1350.56,102.73,0.09697597406602368
33336,10,278.7,68.67,0.0969742914579259
12091,86,4778.16,128.09,0.09697001470064064
44540,8,590.72,56.72,0.09694565722978062
66293,8,443.68,42.86,0.09693718821948434
98929,8,227.44,44.38,0.09693467989407567
32204,14,350.56,36.84,0.09693461668024705
38002,10,737.9,42.34,0.0969341114963891
17176,10,556.1,71.19,0.09688503621190388
11551,15,996.6,38.1,0.09688130760560833
26069,10,125.6,51.62,0.09687783637450416
90440,80,5972.0,116.78,0.09687095594656091
37904,37,2863.8,122.24,0.09686112966589809
52946,15,66.75,61.11,0.09685083372785518
51131,8,457.44,49.3,0.09685083283789152
70785,80,5353.6,76.0,0.09684968554115009
26317,13,658.97,35.34,0.09683617598004193
65654,90,419.4,109.43,0.09680776206915441
11135,95,3605.25,124.11,0.09680684276866383
47928,63,3650.22,139.44,0.09680464889073996
30827,7,313.74,57.73,0.09678003287895585
57743,71,860.52,47.6,0.09677760896926384
28834,86,4982.84,135.49,0.09677539496328898
62798,41,754.81,48.53,0.09676090091218197
30143,34,124.78,102.33,0.09675626523244739
85340,92,1246.6,79.32,0.09674503504937122
80425,22,206.8,43.35,0.09674395354816573
18399,19,123.31,91.14,0.09674059877664175
77749,96,4073.28,80.3,0.09673500629251167
37883,88,500.72,127.64,0.09673176204294381
65609,84,3155.04,146.61,0.09672774397821163
16946,76,5737.24,107.7,0.09672674254777987
95296,92,4061.8,127.2,0.09672244577065266
49972,19,1124.42,34.37,0.0967135717576866
18972,87,5909.04,101.57,0.09671045358124573
55196,36,115.56,88.72,0.09670183584009578
28086,88,4732.64,135.1,0.09668098140552771
43366,92,5614.76,119.82,0.09666143616697907
12636,10,141.3,56.4,0.09665567509768676
71764,11,867.24,52.72,0.09663605680743802
65649,8,264.32,51.38,0.09663603672069175
40803,95,3536.85,80.2,0.09662829682833572
89135,10,728.5,74.63,0.09662585511853289
87860,94,4778.02,86.46,0.09662518370149223
58790,75,318.0,135.01,0.09661448260057791
62175,56,4057.76,130.42,0.09661368146580865
34518,69,5502.75,122.26,0.09660729261855923
89384,62,4155.24,64.57,0.09660413401768679
64433,12,733.2,74.67,0.09660097754705986
81025,84,5775.84,85.31,0.09659708559567258
58494,90,1898.1,65.82,0.09658897828611115
65274,80,5111.2,128.09,0.09657918146840758
36162,21,66.78,54.29,0.09657838257898453
23495,57,747.84,140.7,0.09657317715948609
64154,19,857.47,39.41,0.0965720013631293
51697,95,1399.35,116.83,0.09657081173358273
82407,12,233.04,42.71,0.09656078624499824
73952,33,1542.42,34.51,0.09653619821129865
51232,19,473.1,85.25,0.09653255262864034
78356,10,245.9,47.1,0.09653105837141514
88392,85,5750.25,86.12,0.09651056749125086
56089,8,494.8,38.87,0.09650721711827151
28276,93,2282.22,129.84,0.09649795412429558
46018,20,161.4,76.22,0.09648722812839479
15874,8,300.16,53.18,0.09648242436798991
12969,91,785.33,96.01,0.09647576781972016
76708,82,5550.58,77.1,0.09645995168399112
70255,55,3388.0,139.4,0.09645123751276129
91699,19,147.06,79.0,0.09643545798314485
53150,50,330.0,117.25,0.09643183369179115
36963,19,992.37,38.2,0.09642870898958697
71305,54,3717.9,136.13,0.09642852675805698
72438,10,228.6,61.64,0.09642312187159298
42532,90,578.7,122.79,0.09642290400238905
80136,10,183.4,45.47,0.09642147520447275
53454,9,525.06,50.73,0.09642068476196151
27240,95,1979.8,128.37,0.0963867460480155
20940,10,309.7,44.6,0.09637059973264081
65894,13,126.23,46.96,0.09636811265280694
89158,32,1687.04,36.13,0.09636662233141405
47848,13,604.76,90.65,0.096341601488592
96872,51,3312.96,122.75,0.0963410702606158
67953,95,1902.85,118.83,0.0963371333724362
30592,9,225.0,44.69,0.09632698046761175
61573,98,3105.62,102.99,0.09632634887373087
87854,79,5390.96,136.37,0.0963175965097582
85249,41,649.03,37.97,0.09631661486047459
18319,7,393.89,50.51,0.09629931904465457
54421,19,1071.6,38.93,0.09628138707738586
11210,14,135.94,42.61,0.09627865803160728
87710,10,577.7,53.08,0.09626390578146979
48274,10,583.8,53.03,0.09626390578146979
10935,9,152.55,63.48,0.09626108370459528
43988,94,4242.22,120.52,0.09624620394201065
13963,97,2186.38,111.36,0.09624399734773775
37881,94,1756.86,98.21,0.09623894846468527
97001,11,879.89,43.38,0.09622893884580669
72164,18,1074.42,35.05,0.09621801209221559
52089,9,263.34,47.31,0.09621789145525707
12202,89,679.07,76.33,0.09621159827385124
32241,94,2992.02,111.52,0.09621110748456187
85414,78,6030.18,105.33,0.09620767493629064
34511,70,5569.9,129.09,0.09620710535998403
68944,93,5248.92,108.78,0.096184092627385
37190,71,5405.94,106.6,0.09617770252633279
30262,93,3142.47,73.37,0.0961686931905732
46482,69,3815.01,147.06,0.09614830980330101
76349,64,5092.48,128.11,0.09614328599314842
36722,91,4054.05,132.88,0.09612768264970956
57563,45,2379.15,39.33,0.09612040214197573
58487,16,85.6,55.58,0.09610915907731106
59406,97,1740.18,104.18,0.09609603365403284
90170,17,177.99,38.67,0.0960933644421943
16643,92,2396.6,139.0,0.09608482539973191
68429,7,344.89,58.91,0.09608267742015492
91844,8,590.48,66.71,0.09608158021070819
41120,94,2397.94,106.65,0.09607450996058806
49952,13,369.98,79.99,0.09606667101441548
75171,49,237.16,50.99,0.09605965764797456
60286,81,5558.22,74.41,0.09605863376719254
24506,78,4506.06,63.53,0.09605122851957099
26152,45,179.1,78.79,0.09604020841223487
96485,97,1812.93,107.55,0.09603829646405543
55417,11,162.03,45.16,0.0960332158786535
96562,79,5525.26,110.33,0.09601368924391782
72190,36,2055.96,36.86,0.09600618864815882
80744,67,5329.85,129.12,0.09599982081033492
98208,16,551.2,34.98,0.09599198510329737
15831,90,3606.3,138.21,0.0959811576912151
80009,17,365.33,85.55,0.09597292654454267
83582,81,5900.04,101.35,0.09596700761148891
60692,27,698.76,126.63,0.09596038443251914
52291,97,2210.63,90.3,0.0959563291553143
48611,68,350.2,133.83,0.09595259071908874
62589,24,1431.36,88.13,0.09595157882463258
14249,9,338.04,39.56,0.09593669961228364
49471,72,5052.96,109.99,0.09591593723201843
91568,70,4018.0,142.33,0.09591495000843138
67492,8,405.68,45.36,0.09590644257746479
33022,93,2634.69,131.9,0.09590129314598515
34249,20,1278.0,42.61,0.09589506962308397
11480,8,215.52,41.49,0.09587057175209246
43872,85,5202.0,79.14,0.09586748211910051
18917,12,318.48,39.45,0.0958643700834318
93936,95,1865.8,99.59,0.09585862976123195
90430,69,5261.25,66.36,0.09585780682527699
58065,96,2362.56,102.4,0.09585710327969854
49791,72,5420.16,69.92,0.09584773467875284
67429,93,4685.34,123.35,0.09584762497361765
76319,91,4087.72,89.33,0.09583361839760433
97288,77,4449.06,68.81,0.09581659083847148
23513,28,1692.88,118.48,0.09581448765288698
62178,48,3623.52,51.52,0.09580590130770457
94497,23,1403.69,36.29,0.095802889685929
23124,91,4853.94,78.95,0.09579713321700985
80522,92,5106.0,111.03,0.09579290440120576
44702,24,1160.4,34.76,0.09579062624562464
91356,47,3639.21,51.63,0.09578682994058253
43046,44,2442.44,38.45,0.09577503780095042
67214,23,85.33,83.93,0.09577453904883138
75747,28,501.2,119.07,0.09577001736831554
61076,93,2401.26,98.65,0.09576642884598859
39777,11,221.32,39.2,0.0957654096156946
34036,72,1518.48,45.64,0.09576013435996411
66783,71,4606.48,139.89,0.09575657008314034
